material_id,expert_rank,expert_zh,expert_en,title_zh,title_en,material_type,material_type_zh,material_type_en,year,concepts_zh,concepts_en,source_url,source_title,source_type,source_type_zh,source_type_en,doi,isbn13,openlibrary_key,google_books_id,evidence_level,evidence_level_zh,evidence_level_en,notes_zh,notes_en
268,88,艾倫・安德魯斯,Alan Andrews,原文題名：Andrews' Pitchfork,Andrews' Pitchfork,drawing_tool,繪圖工具/分析法,Drawing tool / analytical method,,安德魯分叉線；支撐阻力；價格行為,Andrews' Pitchfork; Support and Resistance; Price Action,https://www.investopedia.com/articles/forex/05/andrewspitchfork.asp,Andrews' Pitchfork,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Andrews' Pitchfork 以三點繪製中線與平行通道，是支撐阻力和趨勢通道工具。,Research material linked to Alan Andrews for Andrews' Pitchfork; Support and Resistance; Price Action.
269,88,艾倫・安德魯斯,Alan Andrews,參考來源：https://www.investopedia.com/articles/forex/05/andrewspitchfork.asp,Reference source: https://www.investopedia.com/articles/forex/05/andrewspitchfork.asp,source,參考來源,Reference source,,安德魯分叉線；支撐阻力；價格行為,Andrews' Pitchfork; Support and Resistance; Price Action,https://www.investopedia.com/articles/forex/05/andrewspitchfork.asp,https://www.investopedia.com/articles/forex/05/andrewspitchfork.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Andrews' Pitchfork 以三點繪製中線與平行通道，是支撐阻力和趨勢通道工具。,Research material linked to Alan Andrews for Andrews' Pitchfork; Support and Resistance; Price Action.
270,88,艾倫・安德魯斯,Alan Andrews,參考來源：https://www.optuma.com/blog/pitchforks-part-1,Reference source: https://www.optuma.com/blog/pitchforks-part-1,source,參考來源,Reference source,,安德魯分叉線；支撐阻力；價格行為,Andrews' Pitchfork; Support and Resistance; Price Action,https://www.optuma.com/blog/pitchforks-part-1,https://www.optuma.com/blog/pitchforks-part-1,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Andrews' Pitchfork 以三點繪製中線與平行通道，是支撐阻力和趨勢通道工具。,Research material linked to Alan Andrews for Andrews' Pitchfork; Support and Resistance; Price Action.
272,89,亞瑟・梅里爾,Arthur A. Merrill,《華爾街價格行為》,Behavior of Prices on Wall Street,book,書籍,Book,1966,圖表型態；週期分析；回測與系統驗證,Chart Patterns; Cycle Analysis; Backtesting,https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,Behavior of Prices on Wall Street,book_catalog,書目資料,Book catalog,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",以 M/W 型態與 Filtered Waves 著作聞名，是早期量化型圖表研究人物。,Research material linked to Arthur A. Merrill for Chart Patterns; Cycle Analysis; Backtesting.
271,89,亞瑟・梅里爾,Arthur A. Merrill,《過濾波浪：基本理論》,Filtered Waves: Basic Theory,book,書籍,Book,1977,圖表型態；週期分析；回測與系統驗證,Chart Patterns; Cycle Analysis; Backtesting,https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,Filtered Waves: Basic Theory,book_catalog,書目資料,Book catalog,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",以 M/W 型態與 Filtered Waves 著作聞名，是早期量化型圖表研究人物。,Research material linked to Arthur A. Merrill for Chart Patterns; Cycle Analysis; Backtesting.
274,89,亞瑟・梅里爾,Arthur A. Merrill,參考來源：https://books.google.com/books/about/Behavior_of_Prices_on_Wall_Street.html?id=wEsUAQAAMAAJ,Reference source: https://books.google.com/books/about/Behavior_of_Prices_on_Wall_Street.html?id=wEsUAQAAMAAJ,source,參考來源,Reference source,,圖表型態；週期分析；回測與系統驗證,Chart Patterns; Cycle Analysis; Backtesting,https://books.google.com/books/about/Behavior_of_Prices_on_Wall_Street.html?id=wEsUAQAAMAAJ,https://books.google.com/books/about/Behavior_of_Prices_on_Wall_Street.html?id=wEsUAQAAMAAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 M/W 型態與 Filtered Waves 著作聞名，是早期量化型圖表研究人物。,Research material linked to Arthur A. Merrill for Chart Patterns; Cycle Analysis; Backtesting.
275,89,亞瑟・梅里爾,Arthur A. Merrill,參考來源：https://openlibrary.org/books/OL5991950M/Behavior_of_prices_on_Wall_Street.,Reference source: https://openlibrary.org/books/OL5991950M/Behavior_of_prices_on_Wall_Street.,source,參考來源,Reference source,,圖表型態；週期分析；回測與系統驗證,Chart Patterns; Cycle Analysis; Backtesting,https://openlibrary.org/books/OL5991950M/Behavior_of_prices_on_Wall_Street.,https://openlibrary.org/books/OL5991950M/Behavior_of_prices_on_Wall_Street.,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 M/W 型態與 Filtered Waves 著作聞名，是早期量化型圖表研究人物。,Research material linked to Arthur A. Merrill for Chart Patterns; Cycle Analysis; Backtesting.
273,89,亞瑟・梅里爾,Arthur A. Merrill,參考來源：https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,Reference source: https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,source,參考來源,Reference source,,圖表型態；週期分析；回測與系統驗證,Chart Patterns; Cycle Analysis; Backtesting,https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,https://www.amazon.com/Filtered-Waves-Basic-Theory-Analysis/dp/0911894365,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 M/W 型態與 Filtered Waves 著作聞名，是早期量化型圖表研究人物。,Research material linked to Arthur A. Merrill for Chart Patterns; Cycle Analysis; Backtesting.
276,90,漢弗萊・尼爾,Humphrey B. Neill,《讀帶與市場戰術》,Tape Reading and Market Tactics,book,書籍,Book,1931,讀帶 / 盤口判讀；市場情緒；價格行為,Tape Reading; Sentiment; Price Action,https://books.google.com/books/about/Tape_Reading_and_Market_Tactics.html?id=XuiREQAAQBAJ,Tape reading and market tactics,book_catalog,書目資料,Book catalog,,,/works/OL10344334W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",讀帶與逆向思考經典作者，適合情緒、盤口與早期技術分析文獻分類。,Research material linked to Humphrey B. Neill for Tape Reading; Sentiment; Price Action.
277,90,漢弗萊・尼爾,Humphrey B. Neill,《逆向思考的藝術》,The Art of Contrary Thinking,book,書籍,Book,1954,讀帶 / 盤口判讀；市場情緒；價格行為,Tape Reading; Sentiment; Price Action,https://openlibrary.org/works/OL6356603W,The art of contrary thinking,book_catalog,書目資料,Book catalog,,,/works/OL6356603W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",讀帶與逆向思考經典作者，適合情緒、盤口與早期技術分析文獻分類。,Research material linked to Humphrey B. Neill for Tape Reading; Sentiment; Price Action.
278,90,漢弗萊・尼爾,Humphrey B. Neill,參考來源：https://books.google.com/books/about/Tape_Reading_and_Market_Tactics.html?id=XuiREQAAQBAJ,Reference source: https://books.google.com/books/about/Tape_Reading_and_Market_Tactics.html?id=XuiREQAAQBAJ,source,參考來源,Reference source,,讀帶 / 盤口判讀；市場情緒；價格行為,Tape Reading; Sentiment; Price Action,https://books.google.com/books/about/Tape_Reading_and_Market_Tactics.html?id=XuiREQAAQBAJ,https://books.google.com/books/about/Tape_Reading_and_Market_Tactics.html?id=XuiREQAAQBAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",讀帶與逆向思考經典作者，適合情緒、盤口與早期技術分析文獻分類。,Research material linked to Humphrey B. Neill for Tape Reading; Sentiment; Price Action.
280,91,華特・迪默,Walter Deemer,原文題名：Market Memos,Market Memos,archive,歷史檔案,Archive,1966,趨勢跟隨；市場寬度；市場情緒,Trend Following; Market Breadth; Sentiment,https://www.walterdeemer.com/,Market Memos,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",長期市場技術分析師，著作與 Market Memos 檔案適合作為近代市場評論文獻。,Research material linked to Walter Deemer for Trend Following; Market Breadth; Sentiment.
279,91,華特・迪默,Walter Deemer,《迪默談技術分析》,Deemer on Technical Analysis,book,書籍,Book,2012,趨勢跟隨；市場寬度；市場情緒,Trend Following; Market Breadth; Sentiment,https://openlibrary.org/works/OL16215782W,Deemer on technical analysis,book_catalog,書目資料,Book catalog,,,/works/OL16215782W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",長期市場技術分析師，著作與 Market Memos 檔案適合作為近代市場評論文獻。,Research material linked to Walter Deemer for Trend Following; Market Breadth; Sentiment.
282,91,華特・迪默,Walter Deemer,參考來源：https://deemermarketmemos.com/,Reference source: https://deemermarketmemos.com/,source,參考來源,Reference source,,趨勢跟隨；市場寬度；市場情緒,Trend Following; Market Breadth; Sentiment,https://deemermarketmemos.com/,https://deemermarketmemos.com/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",長期市場技術分析師，著作與 Market Memos 檔案適合作為近代市場評論文獻。,Research material linked to Walter Deemer for Trend Following; Market Breadth; Sentiment.
281,91,華特・迪默,Walter Deemer,參考來源：https://www.walterdeemer.com/,Reference source: https://www.walterdeemer.com/,source,參考來源,Reference source,,趨勢跟隨；市場寬度；市場情緒,Trend Following; Market Breadth; Sentiment,https://www.walterdeemer.com/,https://www.walterdeemer.com/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",長期市場技術分析師，著作與 Market Memos 檔案適合作為近代市場評論文獻。,Research material linked to Walter Deemer for Trend Following; Market Breadth; Sentiment.
283,92,內德・戴維斯,Ned Davis,《做對判斷或賺到錢》,Being Right or Making Money,book,書籍,Book,1991,市場寬度；市場情緒；實證技術分析,Market Breadth; Sentiment; Evidence-Based Technical Analysis,https://info.ndr.com/ndr-signals/which-indicators-should-i-follow,Being Right or Making Money,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Ned Davis Research 長期以廣度、情緒、總體與技術模型做市場研究，適合指標集合與量化研究分類。,Research material linked to Ned Davis for Market Breadth; Sentiment; Evidence-Based Technical Analysis.
284,92,內德・戴維斯,Ned Davis,《研究驅動型投資者》,The Research Driven Investor,book,書籍,Book,2000,市場寬度；市場情緒；實證技術分析,Market Breadth; Sentiment; Evidence-Based Technical Analysis,https://info.ndr.com/ndr-signals/which-indicators-should-i-follow,The Research Driven Investor,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Ned Davis Research 長期以廣度、情緒、總體與技術模型做市場研究，適合指標集合與量化研究分類。,Research material linked to Ned Davis for Market Breadth; Sentiment; Evidence-Based Technical Analysis.
287,92,內德・戴維斯,Ned Davis,參考來源：https://books.google.com/books/about/Being_Right_or_Making_Money.html?id=wLhYBQAAQBAJ,Reference source: https://books.google.com/books/about/Being_Right_or_Making_Money.html?id=wLhYBQAAQBAJ,source,參考來源,Reference source,,市場寬度；市場情緒；實證技術分析,Market Breadth; Sentiment; Evidence-Based Technical Analysis,https://books.google.com/books/about/Being_Right_or_Making_Money.html?id=wLhYBQAAQBAJ,https://books.google.com/books/about/Being_Right_or_Making_Money.html?id=wLhYBQAAQBAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Ned Davis Research 長期以廣度、情緒、總體與技術模型做市場研究，適合指標集合與量化研究分類。,Research material linked to Ned Davis for Market Breadth; Sentiment; Evidence-Based Technical Analysis.
